"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"NORAD",8531.42327422534,0.00845333692930818,0.0570980630524079,0.148049451722193,0.88230374139219,0.931647020715801,"NS"
"ACTG1P4",23.4145796338939,-0.0997744068389922,0.208964541584166,-0.477470512856391,0.633027113381401,0.767114172854191,"NS"
"HNRNPCL3",9.66032674569743,0.205040464899965,0.109273474581686,1.87639741195096,0.0606007297011524,0.153832200543745,"NS"
"TSSC2",53.4552349961777,-0.150088082272553,0.0882531716937418,-1.70065369200998,0.0890080355599881,0.201150404535845,"NS"
"BEND3P3",60.8172084966355,-0.0391076743276245,0.138978054564707,-0.281394601832019,0.7784077580351,0.868940350794381,"NS"
"LRRC37A16P",1231.27862824516,-0.174414398201069,0.0527543271157802,-3.30616288249267,0.00094583088381688,0.0074121108574812,"NS"
"LOC652276",48.7809281908539,0.116339497751407,0.09091951104852,1.27958780694852,0.200690140331876,0.354609268636101,"NS"
"FAM86FP",39.196224151685,-0.13245704007636,0.134219401001195,-0.986869551557453,0.32370659275916,0.490950220355634,"NS"
"LOC653501",83.1718257560625,-0.330856984882357,0.109160745181533,-3.03091541132434,0.00243813542237879,0.0149420876297037,"NS"
"SPCS2P4",1503.6887669781,0.0916752350775212,0.0504470991085318,1.81725484116126,0.0691781011980651,0.168329775019819,"NS"
"LOC653653",57.5298771247413,-0.0265388511806731,0.131043958041071,-0.202518693554383,0.839511245835484,0.907509536770265,"NS"
"LOC653786",11.0315993409093,-0.711913569649445,0.220915666915173,-3.22255809010959,0.00127051400475012,0.00922995812615033,"NS"
"LSP1P4",279.665679091707,-0.143446979149855,0.127085671202282,-1.12874234988719,0.259006538493304,0.422691150488744,"NS"
"PAX8-AS1",374.218636770532,-0.0429903806799873,0.223786282517156,-0.19210462856092,0.847660249372027,0.912449131747292,"NS"
"CD27-AS1",352.602987862698,-0.140432359989571,0.0820354001414321,-1.71185073452998,0.0869241795951046,0.197925894575396,"NS"
"LHFPL3-AS2",44.0619181214544,0.256632763757854,0.30056905089837,0.853822983406993,0.39320307784288,0.560274303229061,"NS"
"ANP32AP1",9.27671337880441,0.102913924239216,0.10448609990297,0.984953255359192,0.324647032461101,0.491853754807241,"NS"
